Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Tax,Profit
8982,CA-2017-110898,6/03/2017,12/03/2017,标准,LC-16870,个人,河北省,OFF-AP-10001626,办公用品,家电,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,0.19,0.4
8983,CA-2017-110898,6/03/2017,12/03/2017,标准,LC-16870,个人,河北省,OFF-BI-10004656,办公用品,文件夹,Peel & Stick Add-On Corner Pockets,1.728,0.14,0.26
8984,CA-2017-110898,6/03/2017,12/03/2017,标准,LC-16870,个人,河北省,FUR-FU-10003773,家具,家具,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,12.72,37.41
8985,CA-2017-110898,6/03/2017,12/03/2017,标准,LC-16870,个人,河北省,FUR-TA-10000849,家具,桌子,Bevis Rectangular Conference Tables,145.98,11.68,36.03
8986,CA-2016-123092,3/12/2016,7/12/2016,标准,JG-15115,个人,安徽省,FUR-FU-10000222,家具,家具,"Seth Thomas 16"" Steel Case Clock",77.952,6.24,16.18
8987,CA-2016-123092,3/12/2016,7/12/2016,标准,JG-15115,个人,安徽省,OFF-BI-10001718,办公用品,文件夹,GBC DocuBind P50 Personal Binding Machine,95.97,7.68,16.72
8988,CA-2016-123092,3/12/2016,7/12/2016,标准,JG-15115,个人,安徽省,TEC-PH-10001700,电子产品,电话,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,8.45,11.23
8989,CA-2016-123092,3/12/2016,7/12/2016,标准,JG-15115,个人,安徽省,OFF-AR-10004078,办公用品,艺术品,Newell 312,9.344,0.75,1.76
8990,US-2016-128587,24/12/2016,30/12/2016,标准,HM-14860,公司,贵州省,FUR-FU-10003026,家具,家具,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,0.77,1.99
8991,US-2016-128587,24/12/2016,30/12/2016,标准,HM-14860,公司,贵州省,TEC-CO-10003763,电子产品,复印机,Canon PC1060 Personal Laser Copier,4899.93,391.99,674.16
8992,US-2018-139577,1/10/2018,6/10/2018,标准,TN-21040,家庭办公,广东省,TEC-AC-10004708,电子产品,配件,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,8.38,14.15
8993,CA-2018-159100,16/10/2018,21/10/2018,标准,VP-21760,公司,陕西省,TEC-AC-10003499,电子产品,配件,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,1.48,2.53
8994,CA-2018-159100,16/10/2018,21/10/2018,标准,VP-21760,公司,陕西省,FUR-TA-10001950,家具,桌子,Balt Solid Wood Round Tables,1875.258,150.02,406.39
8995,CA-2015-109043,15/08/2015,17/08/2015,一级,CS-12355,个人,河南省,OFF-PA-10000312,办公用品,纸张,Xerox 1955,91.36,7.31,16.33
8996,CA-2015-109043,15/08/2015,17/08/2015,一级,CS-12355,个人,河南省,OFF-AP-10004708,办公用品,家电,Fellowes Superior 10 Outlet Split Surge Protector,152.24,12.18,24.37
8997,US-2018-116491,11/11/2018,13/11/2018,一级,PG-18820,个人,山东省,TEC-PH-10004531,电子产品,电话,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2.81,5.28
8998,CA-2018-122763,20/03/2018,20/03/2018,当日达,HG-14845,个人,山东省,OFF-PA-10000474,办公用品,纸张,Easy-staple paper,56.704,4.54,9.36
8999,CA-2018-122763,20/03/2018,20/03/2018,当日达,HG-14845,个人,山东省,OFF-PA-10002377,办公用品,纸张,Xerox 1916,274.064,21.93,45.14
9000,CA-2018-137785,13/05/2018,17/05/2018,标准,MH-18115,家庭办公,四川省,FUR-CH-10001482,家具,椅子,Office Star - Mesh Screen back chair with Vinyl seat,458.43,36.67,102.69
9001,CA-2015-133389,22/06/2015,22/06/2015,当日达,TB-21280,个人,辽宁省,OFF-BI-10001553,办公用品,文件夹,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,0.66,1.62
9002,CA-2015-103807,2/12/2015,9/12/2015,标准,EM-13825,公司,浙江省,TEC-AC-10000199,电子产品,配件,Kingston Digital DataTraveler 8GB USB 2.0,5.95,0.48,0.68
9003,CA-2015-103807,2/12/2015,9/12/2015,标准,EM-13825,公司,浙江省,OFF-PA-10002195,办公用品,纸张,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,1.22,2.49
9004,CA-2016-102855,5/04/2016,6/04/2016,当日达,JF-15415,个人,江西省,TEC-AC-10001767,电子产品,配件,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,19.2,30.91
9005,CA-2016-102855,5/04/2016,6/04/2016,当日达,JF-15415,个人,江西省,OFF-AR-10002467,办公用品,艺术品,Dixon Ticonderoga Pencils,23.84,1.91,4.61
9006,CA-2018-107825,18/11/2018,18/11/2018,当日达,NB-18655,公司,重庆市,OFF-ST-10001321,办公用品,储存设备,"Decoflex Hanging Personal Folder File, Blue",92.52,7.4,17.44
9007,CA-2018-107825,18/11/2018,18/11/2018,当日达,NB-18655,公司,重庆市,OFF-ST-10000777,办公用品,储存设备,"Companion Letter/Legal File, Black",37.76,3.02,6.31
9008,CA-2018-107825,18/11/2018,18/11/2018,当日达,NB-18655,公司,重庆市,OFF-LA-10003720,办公用品,标签,Avery 487,7.38,0.59,1.34
9009,CA-2018-107825,18/11/2018,18/11/2018,当日达,NB-18655,公司,重庆市,FUR-FU-10000206,家具,家具,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,0.47,1.31
9010,CA-2018-106047,12/07/2018,18/07/2018,标准,CS-11860,个人,湖南省,OFF-PA-10000791,办公用品,纸张,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,0.31,0.65
9011,CA-2018-127803,19/05/2018,23/05/2018,标准,ND-18460,公司,新疆维吾尔自治区,OFF-BI-10001787,办公用品,文件夹,Wilson Jones Four-Pocket Poly Binders,26.16,2.09,4
9012,CA-2016-137071,20/12/2016,21/12/2016,一级,ED-13885,家庭办公,山东省,TEC-AC-10004353,电子产品,配件,Hypercom P1300 Pinpad,100.8,8.06,14.62
9013,CA-2017-121447,21/02/2017,22/02/2017,一级,EA-14035,公司,江苏省,FUR-FU-10001861,家具,家具,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,10.86,30.01
9014,CA-2018-143084,18/03/2018,22/03/2018,标准,BP-11050,公司,广东省,OFF-AR-10002766,办公用品,艺术品,Prang Drawing Pencil Set,13.9,1.11,2.6
9015,CA-2018-143084,18/03/2018,22/03/2018,标准,BP-11050,公司,广东省,OFF-EN-10003072,办公用品,信封,Peel & Seel Envelopes,19.4,1.55,2.95
9016,CA-2017-131639,17/12/2017,23/12/2017,标准,NS-18640,公司,北京市,OFF-BI-10001636,办公用品,文件夹,Ibico Plastic and Wire Spiral Binding Combs,13.488,1.08,2.53
9017,CA-2017-131639,17/12/2017,23/12/2017,标准,NS-18640,公司,北京市,OFF-BI-10000948,办公用品,文件夹,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,0.91,1.97
9018,CA-2017-161361,26/03/2017,28/03/2017,二级,MV-17485,个人,北京市,OFF-PA-10001838,办公用品,纸张,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,1.41,2.84
9019,CA-2017-161361,26/03/2017,28/03/2017,二级,MV-17485,个人,北京市,OFF-BI-10002215,办公用品,文件夹,"Wilson Jones Hanging View Binder, White, 1""",17.04,1.36,2.98
9020,CA-2015-100706,16/12/2015,18/12/2015,二级,LE-16810,个人,云南省,TEC-AC-10001314,电子产品,配件,Case Logic 2.4GHz Wireless Keyboard,99.98,8,10.28
9021,CA-2015-100706,16/12/2015,18/12/2015,二级,LE-16810,个人,云南省,FUR-FU-10002268,家具,家具,Ultra Door Push Plate,29.46,2.36,6.88
9022,CA-2016-129525,15/11/2016,20/11/2016,标准,VP-21760,公司,湖南省,OFF-BI-10002133,办公用品,文件夹,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13.35,29.32
9023,US-2017-141880,22/08/2017,23/08/2017,一级,TC-21475,家庭办公,吉林省,FUR-FU-10001979,家具,家具,Dana Halogen Swing-Arm Architect Lamp,98.328,7.87,23.91
9024,CA-2016-165799,29/06/2016,2/07/2016,一级,SG-20470,个人,江苏省,FUR-CH-10001482,家具,椅子,Office Star - Mesh Screen back chair with Vinyl seat,117.882,9.43,25.48
9025,CA-2017-102127,26/06/2017,2/07/2017,标准,VP-21760,公司,江苏省,TEC-AC-10002018,电子产品,配件,AmazonBasics 3-Button USB Wired Mouse,20.97,1.68,3.08
9026,CA-2017-102127,26/06/2017,2/07/2017,标准,VP-21760,公司,江苏省,TEC-AC-10000397,电子产品,配件,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,11.2,14.65
9027,CA-2017-102127,26/06/2017,2/07/2017,标准,VP-21760,公司,江苏省,FUR-FU-10003976,家具,家具,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3.02,8.62
9028,US-2017-152415,17/09/2017,22/09/2017,标准,PO-18865,个人,福建省,FUR-FU-10002597,家具,家具,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,1.19,3.37
9029,US-2017-152415,17/09/2017,22/09/2017,标准,PO-18865,个人,福建省,FUR-FU-10004864,家具,家具,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,15.35,43.24
9030,CA-2015-138198,18/07/2015,23/07/2015,标准,JL-15130,个人,江苏省,OFF-BI-10002103,办公用品,文件夹,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,1.11,2.22
9031,CA-2018-128041,1/09/2018,1/09/2018,当日达,RW-19540,公司,江西省,OFF-AP-10001005,办公用品,家电,Honeywell Quietcare HEPA Air Cleaner,314.6,25.17,56.09
9032,CA-2018-128041,1/09/2018,1/09/2018,当日达,RW-19540,公司,江西省,FUR-TA-10002607,家具,桌子,KI Conference Tables,283.56,22.68,59.19
9033,CA-2018-105823,22/06/2018,26/06/2018,标准,RB-19465,家庭办公,湖北省,FUR-CH-10000454,家具,椅子,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,39.04,115.06
9034,CA-2015-152268,2/09/2015,7/09/2015,标准,SC-20095,个人,北京市,OFF-BI-10001359,办公用品,文件夹,GBC DocuBind TL300 Electric Binding System,1793.98,143.52,274.41
9035,CA-2016-148873,1/10/2016,5/10/2016,标准,EM-13960,个人,河北省,OFF-BI-10003196,办公用品,文件夹,Accohide Poly Flexible Ring Binders,2.992,0.24,0.48
9036,CA-2016-148873,1/10/2016,5/10/2016,标准,EM-13960,个人,河北省,TEC-AC-10003657,电子产品,配件,Lenovo 17-Key USB Numeric Keypad,108.768,8.7,15.65
9037,CA-2016-166492,7/04/2016,10/04/2016,一级,RP-19390,个人,江苏省,OFF-PA-10002262,办公用品,纸张,Xerox 192,25.92,2.07,5.1
9038,CA-2016-166492,7/04/2016,10/04/2016,一级,RP-19390,个人,江苏省,OFF-ST-10002214,办公用品,储存设备,X-Rack File for Hanging Folders,22.58,1.81,4.5
9039,CA-2018-157420,21/11/2018,21/11/2018,当日达,HZ-14950,个人,山东省,TEC-PH-10003555,电子产品,电话,Motorola HK250 Universal Bluetooth Headset,55.176,4.41,6.12
9040,CA-2017-117121,17/12/2017,21/12/2017,标准,AB-10105,个人,湖北省,OFF-BI-10000545,办公用品,文件夹,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,791.42,1680.64
9041,CA-2015-138177,19/09/2015,24/09/2015,标准,ND-18460,公司,辽宁省,FUR-TA-10004607,家具,桌子,Hon 2111 Invitation Series Straight Table,73.915,5.91,16.57
9042,CA-2015-114335,28/09/2015,3/10/2015,标准,XP-21865,个人,河南省,FUR-FU-10000277,家具,家具,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,26.97,79.67
9043,CA-2016-168760,22/09/2016,26/09/2016,二级,MM-18280,公司,广东省,OFF-AP-10004532,办公用品,家电,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,4.92,9.64
9044,CA-2017-168830,7/11/2017,13/11/2017,标准,ML-17395,公司,广东省,TEC-AC-10003911,电子产品,配件,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,479.97,38.4,69.33
9045,CA-2018-137463,16/12/2018,20/12/2018,二级,KM-16225,公司,广东省,OFF-BI-10003196,办公用品,文件夹,Accohide Poly Flexible Ring Binders,5.984,0.48,1.07
9046,CA-2018-137463,16/12/2018,20/12/2018,二级,KM-16225,公司,广东省,TEC-AC-10000358,电子产品,配件,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,189.95,15.2,24.54
9047,CA-2018-137463,16/12/2018,20/12/2018,二级,KM-16225,公司,广东省,TEC-AC-10000057,电子产品,配件,Microsoft Natural Ergonomic Keyboard 4000,149.95,12,19.71
9048,CA-2018-137463,16/12/2018,20/12/2018,二级,KM-16225,公司,广东省,OFF-AR-10001988,办公用品,艺术品,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,2.4,4.57
9049,CA-2018-137463,16/12/2018,20/12/2018,二级,KM-16225,公司,广东省,OFF-LA-10003498,办公用品,标签,Avery 475,44.4,3.55,7.36
9050,CA-2015-124513,21/09/2015,25/09/2015,标准,SL-20155,家庭办公,江苏省,OFF-AR-10002956,办公用品,艺术品,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,5.28,11.37
9051,CA-2016-165554,18/05/2016,22/05/2016,标准,AJ-10780,公司,广东省,OFF-PA-10003724,办公用品,纸张,"Wirebound Message Book, 4 per Page",10.86,0.87,1.87
9052,CA-2015-141838,26/03/2015,31/03/2015,二级,DK-12835,公司,广东省,OFF-AR-10004272,办公用品,艺术品,Newell 308,3.36,0.27,0.64
9053,CA-2015-141838,26/03/2015,31/03/2015,二级,DK-12835,公司,广东省,OFF-BI-10003291,办公用品,文件夹,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,2.23,5.25
9054,CA-2015-141838,26/03/2015,31/03/2015,二级,DK-12835,公司,广东省,TEC-PH-10004100,电子产品,电话,Griffin GC17055 Auxiliary Audio Cable,28.784,2.3,3.67
9055,CA-2018-117009,22/09/2018,28/09/2018,标准,BK-11260,个人,广东省,OFF-SU-10001218,办公用品,供应品,Fiskars Softgrip Scissors,21.96,1.76,3.83
9056,CA-2016-128993,12/09/2016,17/09/2016,二级,CC-12670,个人,江西省,TEC-AC-10004209,电子产品,配件,Memorex Froggy Flash Drive 4 GB,21.98,1.76,3.06
9057,CA-2016-160227,2/11/2016,4/11/2016,一级,ED-13885,家庭办公,江苏省,FUR-CH-10002073,家具,椅子,Hon Olson Stacker Chairs,2621.322,209.71,650.94
9058,CA-2016-149097,20/10/2016,24/10/2016,标准,SV-20785,个人,广东省,FUR-FU-10003424,家具,家具,Nu-Dell Oak Frame,74.76,5.98,18.24
9059,CA-2016-149097,20/10/2016,24/10/2016,标准,SV-20785,个人,广东省,FUR-TA-10001086,家具,桌子,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,29.18,80.58
9060,CA-2017-132304,14/06/2017,18/06/2017,标准,AR-10825,公司,江西省,FUR-TA-10004619,家具,桌子,Hon Non-Folding Utility Tables,1115.17,89.21,253.01
9061,CA-2016-136420,20/11/2016,21/11/2016,一级,CS-12250,公司,广东省,OFF-BI-10002854,办公用品,文件夹,"Performers Binder/Pad Holder, Black",89.696,7.18,16.13
9062,CA-2016-136420,20/11/2016,21/11/2016,一级,CS-12250,公司,广东省,OFF-LA-10002762,办公用品,标签,Avery 485,50.12,4.01,9.56
9063,CA-2017-101623,28/02/2017,6/03/2017,标准,RR-19525,公司,江苏省,OFF-FA-10003495,办公用品,紧固件,Staples,36.48,2.92,7.21
9064,US-2015-151015,14/10/2015,20/10/2015,标准,BD-11500,个人,河北省,OFF-PA-10002581,办公用品,纸张,Xerox 1951,322.192,25.78,64.31
9065,US-2015-151015,14/10/2015,20/10/2015,标准,BD-11500,个人,河北省,OFF-BI-10000343,办公用品,文件夹,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,0.24,0.49
9066,US-2015-151015,14/10/2015,20/10/2015,标准,BD-11500,个人,河北省,OFF-PA-10001184,办公用品,纸张,Xerox 1903,19.136,1.53,3.19
9067,CA-2018-152968,26/05/2018,30/05/2018,标准,BM-11785,个人,云南省,TEC-AC-10000521,电子产品,配件,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,1.85,2.57
9068,CA-2017-150077,4/02/2017,10/02/2017,标准,MS-17365,个人,山西省,TEC-PH-10002890,电子产品,电话,AT&T 17929 Lendline Telephone,90.48,7.24,9.97
9069,CA-2017-106278,2/09/2017,5/09/2017,二级,BM-11140,个人,江西省,FUR-CH-10003061,家具,椅子,"Global Leather Task Chair, Black",215.976,17.28,51.12
9070,CA-2017-106278,2/09/2017,5/09/2017,二级,BM-11140,个人,江西省,OFF-EN-10003567,办公用品,信封,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,5.28,12.01
9071,CA-2018-147550,4/12/2018,5/12/2018,一级,KE-16420,公司,四川省,FUR-FU-10001918,家具,家具,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,0.91,2.38
9072,CA-2016-136105,12/06/2016,16/06/2016,标准,SZ-20035,家庭办公,黑龙江省,OFF-ST-10002444,办公用品,储存设备,Recycled Eldon Regeneration Jumbo File,24.56,1.96,4.5
9073,CA-2017-142524,4/09/2017,8/09/2017,标准,MB-18085,个人,贵州省,OFF-EN-10003286,办公用品,信封,Staple envelope,16.56,1.32,2.76
9074,CA-2017-142524,4/09/2017,8/09/2017,标准,MB-18085,个人,贵州省,TEC-AC-10000109,电子产品,配件,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,22.4,40.52
9075,CA-2015-136336,21/04/2015,26/04/2015,标准,DB-13555,公司,北京市,OFF-ST-10002574,办公用品,储存设备,"SAFCO Commercial Wire Shelving, Black",828.84,66.31,144.13
9076,US-2016-136259,5/11/2016,8/11/2016,一级,CB-12415,个人,湖南省,OFF-BI-10000773,办公用品,文件夹,Insertable Tab Post Binder Dividers,7.218,0.58,1.21
9077,US-2016-136259,5/11/2016,8/11/2016,一级,CB-12415,个人,湖南省,OFF-SU-10004661,办公用品,供应品,Acme Titanium Bonded Scissors,27.2,2.18,4.67
9078,US-2015-124625,3/11/2015,7/11/2015,标准,SP-20650,公司,北京市,TEC-AC-10003280,电子产品,配件,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,7.2,10.71
9079,CA-2017-108105,16/02/2017,23/02/2017,标准,GW-14605,个人,北京市,FUR-FU-10003773,家具,家具,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,25.45,76.68
9080,CA-2017-108105,16/02/2017,23/02/2017,标准,GW-14605,个人,北京市,OFF-BI-10002412,办公用品,文件夹,Wilson Jones â€œSnapâ€ Scratch Pad Binder Tool for Ring Binders,5.8,0.46,1.15
9081,CA-2018-166898,11/09/2018,13/09/2018,二级,KH-16630,公司,广东省,TEC-PH-10002564,电子产品,电话,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,11.52,16.55
9082,CA-2018-166898,11/09/2018,13/09/2018,二级,KH-16630,公司,广东省,OFF-PA-10002262,办公用品,纸张,Xerox 192,19.44,1.56,3.34
9083,CA-2018-169005,2/11/2018,6/11/2018,标准,BG-11035,个人,云南省,OFF-AR-10000246,办公用品,艺术品,Newell 318,5.56,0.44,0.84
9084,CA-2016-104038,6/02/2016,8/02/2016,一级,LO-17170,公司,云南省,OFF-ST-10002554,办公用品,储存设备,Tennsco Industrial Shelving,146.73,11.74,28.53
9085,CA-2016-104038,6/02/2016,8/02/2016,一级,LO-17170,公司,云南省,OFF-PA-10002751,办公用品,纸张,Xerox 1920,29.9,2.39,4.59
9086,CA-2017-126102,10/09/2017,12/09/2017,二级,DV-13465,个人,广东省,OFF-BI-10004318,办公用品,文件夹,Ibico EB-19 Dual Function Manual Binding System,276.784,22.14,41.85
9087,CA-2017-143406,26/09/2017,30/09/2017,标准,LR-17035,公司,山东省,OFF-AP-10001564,办公用品,家电,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.032,7.44,17.57
9088,CA-2017-143406,26/09/2017,30/09/2017,标准,LR-17035,公司,山东省,FUR-CH-10000513,家具,椅子,High-Back Leather Manager's Chair,454.965,36.4,92.02
9089,CA-2016-150308,15/12/2016,20/12/2016,标准,RR-19525,公司,安徽省,TEC-PH-10001433,电子产品,电话,Cisco Small Business SPA 502G VoIP phone,246.168,19.69,34.89
9090,CA-2017-131093,17/09/2017,20/09/2017,二级,TS-21610,个人,湖南省,OFF-ST-10002790,办公用品,储存设备,Safco Industrial Shelving,295.4,23.63,47.91
9091,US-2018-148831,13/10/2018,15/10/2018,一级,AH-10210,个人,北京市,OFF-ST-10002974,办公用品,储存设备,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,27.88,68.09
9092,CA-2016-162950,28/06/2016,3/07/2016,二级,DW-13585,公司,湖南省,OFF-PA-10003177,办公用品,纸张,Xerox 1999,15.552,1.24,2.98
9093,CA-2016-162950,28/06/2016,3/07/2016,二级,DW-13585,公司,湖南省,FUR-BO-10001918,家具,书柜,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,38.64,115.5
9094,US-2016-132836,1/06/2016,5/06/2016,标准,AJ-10945,个人,湖北省,TEC-PH-10001299,电子产品,电话,Polycom CX300 Desktop Phone USB VoIP phone,299.98,24,37.59
9095,US-2016-132836,1/06/2016,5/06/2016,标准,AJ-10945,个人,湖北省,OFF-BI-10004224,办公用品,文件夹,Catalog Binders with Expanding Posts,403.68,32.29,66.39
9096,US-2016-132836,1/06/2016,5/06/2016,标准,AJ-10945,个人,湖北省,TEC-PH-10001300,电子产品,电话,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,3.35,5.02
9097,US-2016-132836,1/06/2016,5/06/2016,标准,AJ-10945,个人,湖北省,OFF-LA-10004178,办公用品,标签,Avery 491,28.91,2.31,5.78
9098,US-2015-158365,12/04/2015,17/04/2015,标准,SV-20785,个人,黑龙江省,OFF-PA-10000289,办公用品,纸张,Xerox 213,32.4,2.59,5.7
9099,CA-2018-152933,12/10/2018,16/10/2018,标准,MG-17650,家庭办公,山东省,TEC-PH-10002085,电子产品,电话,Clarity 53712,369.544,29.56,50.1
9100,CA-2018-152933,12/10/2018,16/10/2018,标准,MG-17650,家庭办公,山东省,OFF-PA-10001934,办公用品,纸张,Xerox 1993,10.368,0.83,1.88
9101,CA-2018-152933,12/10/2018,16/10/2018,标准,MG-17650,家庭办公,山东省,TEC-AC-10003033,电子产品,配件,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,63.35,116.22
9102,CA-2016-163181,7/11/2016,12/11/2016,标准,AB-10105,个人,山东省,OFF-AR-10001683,办公用品,艺术品,Lumber Crayons,23.64,1.89,4.49
9103,CA-2016-163181,7/11/2016,12/11/2016,标准,AB-10105,个人,山东省,OFF-ST-10001713,办公用品,储存设备,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,6.78,13.06
9104,CA-2016-163181,7/11/2016,12/11/2016,标准,AB-10105,个人,山东省,FUR-FU-10000193,家具,家具,Tenex Chairmats For Use with Hard Floors,64.96,5.2,14.67
9105,CA-2016-163181,7/11/2016,12/11/2016,标准,AB-10105,个人,山东省,OFF-BI-10000474,办公用品,文件夹,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2.56,5.13
9106,CA-2016-163181,7/11/2016,12/11/2016,标准,AB-10105,个人,山东省,OFF-ST-10000129,办公用品,储存设备,Fellowes Recycled Storage Drawers,177.648,14.21,26.92
9107,CA-2016-163181,7/11/2016,12/11/2016,标准,AB-10105,个人,山东省,TEC-MA-10001016,电子产品,机器,Canon PC170 Desktop Personal Copier,287.91,23.03,34.44
9108,CA-2016-132941,25/05/2016,28/05/2016,一级,MM-18280,公司,山东省,OFF-SU-10002557,办公用品,供应品,Fiskars Spring-Action Scissors,22.368,1.79,4.23
9109,CA-2016-132941,25/05/2016,28/05/2016,一级,MM-18280,公司,山东省,OFF-PA-10002160,办公用品,纸张,Xerox 1978,32.368,2.59,6.33
9110,CA-2016-132941,25/05/2016,28/05/2016,一级,MM-18280,公司,山东省,TEC-AC-10003095,电子产品,配件,Logitech G35 7.1-Channel Surround Sound Headset,207.984,16.64,23.18
9111,CA-2015-132010,13/10/2015,15/10/2015,一级,MA-17995,家庭办公,云南省,OFF-EN-10003160,办公用品,信封,Pastel Pink Envelopes,36.4,2.91,5.51
9112,CA-2015-132010,13/10/2015,15/10/2015,一级,MA-17995,家庭办公,云南省,TEC-AC-10001542,电子产品,配件,SanDisk Cruzer 16 GB USB Flash Drive,22.96,1.84,3.23
9113,CA-2015-132010,13/10/2015,15/10/2015,一级,MA-17995,家庭办公,云南省,OFF-ST-10003641,办公用品,储存设备,Space Solutions Industrial Galvanized Steel Shelving.,315.2,25.22,61.33
9114,CA-2015-132010,13/10/2015,15/10/2015,一级,MA-17995,家庭办公,云南省,OFF-BI-10002432,办公用品,文件夹,Wilson Jones Standard D-Ring Binders,15.18,1.21,2.38
9115,CA-2017-135461,7/02/2017,10/02/2017,二级,EB-13975,公司,广东省,TEC-PH-10004094,电子产品,电话,Motorola L703CM,623.96,49.92,86.79
9116,CA-2018-153045,19/01/2018,24/01/2018,二级,NS-18505,个人,四川省,TEC-PH-10001817,电子产品,电话,Wilson Electronics DB Pro Signal Booster,429.6,34.37,61.71
9117,CA-2018-153045,19/01/2018,24/01/2018,二级,NS-18505,个人,四川省,FUR-FU-10002759,家具,家具,12-1/2 Diameter Round Wall Clock,31.968,2.56,6.75
9118,CA-2018-153045,19/01/2018,24/01/2018,二级,NS-18505,个人,四川省,FUR-CH-10000309,家具,椅子,Global Comet Stacking Arm Chair,887.271,70.98,190.52
9119,CA-2018-153045,19/01/2018,24/01/2018,二级,NS-18505,个人,四川省,OFF-PA-10003673,办公用品,纸张,Strathmore Photo Mount Cards,21.696,1.74,4.31
9120,US-2017-155971,6/06/2017,12/06/2017,标准,RB-19795,家庭办公,广东省,OFF-LA-10000452,办公用品,标签,Avery 488,22.05,1.76,3.46
9121,US-2017-155971,6/06/2017,12/06/2017,标准,RB-19795,家庭办公,广东省,OFF-PA-10000210,办公用品,纸张,Xerox Blank Computer Paper,99.9,7.99,18.9
9122,CA-2018-122007,18/03/2018,20/03/2018,二级,JK-15325,公司,广东省,OFF-AP-10000358,办公用品,家电,Fellowes Basic Home/Office Series Surge Protectors,90.86,7.27,16.95
9123,CA-2018-162250,24/11/2018,24/11/2018,当日达,PR-18880,个人,广东省,OFF-PA-10002137,办公用品,纸张,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",7.78,0.62,1.36
9124,US-2017-158288,26/11/2017,28/11/2017,二级,EH-13945,个人,四川省,OFF-BI-10003364,办公用品,文件夹,Binding Machine Supplies,78.759,6.3,12.37
9125,CA-2017-128916,18/08/2017,20/08/2017,二级,MA-17560,家庭办公,山东省,FUR-FU-10001940,家具,家具,Staple-based wall hangings,9.552,0.76,2.11
9126,CA-2017-128916,18/08/2017,20/08/2017,二级,MA-17560,家庭办公,山东省,FUR-FU-10000320,家具,家具,OIC Stacking Trays,5.344,0.43,1.21
